ILCE,KAPINO,ENLEM,ACIKLAMA,ILCEID,MAHALLE,MAHALLEID,ADI,BOYLAM,YOL,dist_m,risk_band
KEMALPAŞA,,38.412617364428,3517-037-03,6,SARILAR,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.656552976702,SARILAR MAH. KÜMEEVLER,1465.028750245443,Düşük
MENEMEN,,38.60413552872,3522-060-03,17,VİLLAKENT,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.915832367484,5124 SOKAK VE 5129 SOKAK ARASI,1384.5353916300378,Düşük
KEMALPAŞA,,38.424654796339,3517-040-03,6,SOĞUKPINAR,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.425696486341,FUTBOL SAHASI - 271 SOKAK,3674.066048899274,Düşük
KEMALPAŞA,,38.457898099799,3517-041-03,6,SÜTÇÜLER,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.44962783977,AKEVLER CAD. VE DAMLA SOKAK ARASI,1812.2235226565665,Düşük
MENEMEN,,38.601321219666,3522-058-05,17,UĞUR MUMCU,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.088048880771,MUSTAFA YÜCEL ÖZBİLGİN,1402.239025434001,Düşük
MENEMEN,,38.613128831878,3522-048-03,17,MERMERLİ,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.06987486357,1417,492.4540173145972,Yüksek
KEMALPAŞA,,38.475511144624,3517-011-03,6,ULUCAK CUMHURİYET,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.357219758919,107,2664.857715203323,Düşük
TORBALI,,38.144712872749,3528-051-03,9,TEPEKÖY,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.365028256984,4541 SOKAK,439.34416012559086,Yüksek
ÖDEMİŞ,,38.219254064817,3524-087-03,998,UMURBEY,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.973711101547,KARŞIYAKA CADDESİ,428.6621271443591,Yüksek
ÖDEMİŞ,,38.229637999676,3524-085-03,998,TÜRKMEN,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.961666145599,PROF.DR.MUZAFFER ŞERİF CADDESİ,729.3101121307453,Orta
BAYRAKLI,,38.495136814771,3530-012-03,11,KÖRFEZ,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.135935824751,7383/4,5139.69026131792,Güvenli
KEMALPAŞA,,38.427713439959,3517-007-03,6,ATATÜRK,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.406020595157,TEPEEVLER 1. ÇIKMAZI SOKAK,1995.87220158246,Düşük
KEMALPAŞA,,38.461197345304,3517-004-03,6,AKALAN,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.483736154447,1518,1618.2940336651138,Düşük
ÖDEMİŞ,,38.234657977971,3524-068-03,998,MİMAR SİNAN,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.96616511607,BARBOROS CADDESİ,717.6297425338028,Orta
ÖDEMİŞ,,38.162284488118,3524-049-03,998,KAYMAKÇI,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,28.114216497088,KAYMAKÇİ MAH.BİLGE SOKAK,454.26852553733625,Yüksek
KEMALPAŞA,,38.405991672929,3517-003-03,6,ARMUTLU 85.YIL CUMHURİYET,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.526993028984,AÇELYA SOKAK,5149.128412350935,Güvenli
KARABAĞLAR,,38.371140432095,3531-017-03,19,DEVRİM,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.11274156782,YEŞİL EV KARBEL ÖNÜ  - 3771/4 SOKAK,2863.8225929808646,Düşük
KARABAĞLAR,,38.397444138791,3531-016-03,19,ÇALIKUŞU,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.12955649985,ÇALIKUŞU FERİDE PARKI - 3205 SOKAK VE 3209 SOKAK KESİŞİMİ,5153.811236104509,Güvenli
BORNOVA,,38.438143205875,3507-026-03,2,KEMALPAŞA,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.281399300073,PINARBAŞI NAZIM HİKMET REKREASYON ALANI - 7420 SOKAK VE 7416/2 SOKAK KESİŞİMİ,5786.198809654609,Güvenli
GÜZELBAHÇE,,38.376575170164,3514-011-03,1,YALI,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.8941312352,İ.TARIK SARI,9459.211682013023,Güvenli
BEYDAĞ,,38.094853267618,3506-024-03,993,YUKARIAKTEPE,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,28.27140537421,PALAMUTÇUK SOKAK,5185.721661341557,Güvenli
BUCA,,38.377085448439,3508-043-03,8,YENİGÜN,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.158545911644,292/42 SOKAK,2467.1084588626404,Düşük
MENDERES,,38.246191097632,3521-006-03,13,BARBAROS,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.127505286633,415,3005.463471778282,Düşük
FOÇA,,38.658909670081,3512-009-03,4,KAZIM DİRİK,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.85129995002,FOÇA İZMİR KARAYOLU SOKAK VE 401. SOKAK ARASI,953.3122007542722,Orta
ÇEŞME,,38.382708671807,3509-014-03,1001,ILDIR,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.475799320656,30001 SOKAK,1082.4017141416798,Düşük
BEYDAĞ,,38.088407944051,3506-004-03,993,ATATÜRK,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,28.2103798736,LEYLAK SOKAK,1737.902837907142,Düşük
BUCA,,38.396969353143,3508-035-03,8,MENDERES,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.16597484102,İSTİKLAL CADDESİ,4572.817209441328,Düşük
ÇİĞLİ,,38.496205667674,3510-027-03,16,YENİ MAHALLE,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.04819998201,8200/7,2920.414754925902,Düşük
ÇİĞLİ,,38.536800513854,3510-008-03,16,CUMHURİYET,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.053502163181,9600,2223.498742185783,Düşük
ÇEŞME,,38.343050774949,3509-005-03,1001,ARDIÇ,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.386376842719,5415 SOKAK VE 5419 SOKAK KESİŞİMİ,5889.72677602123,Güvenli
BORNOVA,,38.49112091279,3507-015-03,2,EVKA 4,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.210064463433,1024,7724.553299754848,Güvenli
URLA,,38.364618089116,3529-015-03,18,İSKELE,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.762703914907,2087,1840.5468507078817,Düşük
URLA,,38.323716317734,3529-033-03,18,YELALTI,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.777314914221,MEZBAA SK. VE KAMANLI KÜME EVLERİ SK. KESİŞİMİ (3377/1-2),940.0365354616347,Orta
KONAK,,38.429423881628,3520-045-03,21,HALKAPINAR,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.170371201057,1443,3446.37803432653,Düşük
KARABAĞLAR,,38.372270813138,3531-027-03,19,GÜNALTAY,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.114120349311,DEVLET DEMİRYOLLARI SİTESİ PARKI - 4906/2 SOKAK,3037.499993409047,Düşük
KARABAĞLAR,,38.387133306746,3531-020-03,19,ESENTEPE,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.075837100946,52/45 SOKAK PARKI,3722.5838875227555,Düşük
URLA,,38.328518284866,3529-034-03,18,YENİKENT,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.769602943855,NUR DİKMEN CAD. VE MUSTAFA ERTEKİN CAD. KESİŞİMİ (3299/2),953.4601710013411,Orta
FOÇA,,38.668009518651,3512-005-03,4,FEVZİPAŞA,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.7559004044,199,7663.532895097449,Güvenli
FOÇA,,38.667309518429,3512-001-03,4,ATATÜRK,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.752700421352,AVNİ ARBAŞ SOKAK İLE AŞIKLAR CADDESİ ARASI,7920.710004116133,Güvenli
KARŞIYAKA,,38.485391834611,3516-020-03,20,ÖRNEKKÖY,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.106312988754,7600,2804.851613620335,Düşük
KARŞIYAKA,,38.472194524986,3516-017-03,20,MAVİŞEHİR,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.068426405552,AZİZ NESİN,2583.7784363190153,Düşük
ALİAĞA,,38.702373638555,3502-004-03,3,B.HAYRETTİN PAŞA,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.026116011795,MİTHAT PAŞA,3279.552993313085,Düşük
ÇİĞLİ,,38.498360010651,3510-012-03,16,EVKA-2,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.081946424797,"MİLLİ PİYANGO PARKI - 6851 SOKAK, 6858 SOKAK VE 6859 SOKAK ARASI",2308.49041220979,Düşük
BUCA,,38.386321406629,3508-032-03,8,KOZAĞAÇ,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.163879869601,BUCA SEYFİ DEMİRSOY HASTANESİ BAHÇESİ - BARBAROS HAYRETTİN PAŞA CAD. VE 306/2 SOKAK KESİŞİMİ,3562.3551162773365,Düşük
KEMALPAŞA,,38.431159870031,3517-038-03,6,SEKİZ EYLÜL,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.412311873743,102,2313.641380103903,Düşük
URLA,,38.349212074194,3529-023-03,18,ÖZBEK,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.676814373352,6002 SOKAK NO:92 (249 ADA 3-4 PARSEL),7925.501649009322,Güvenli
URLA,,38.383130972718,3529-010-03,18,DENİZLİ,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.744447972467,HARBİYE CADDESİ 44/a(3844 ada 8 parsel),4341.92418109513,Düşük
URLA,,38.322228252616,3529-027-03,18,TORASAN,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.711501246579,572 SK.İLE 607 SK.ARASI,5294.1427828568085,Güvenli
URLA,,38.320848314895,3529-025-03,18,SIRA,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.760673002223,ZAFER CADDESİ NO.115 ŞEHİTKEMAL İLKOKULU,2064.2125719628107,Düşük
BAYINDIR,,38.219813755691,3504-025-03,7,MİTHATPAŞA,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.646131727082,BAYINDIR ŞEHİR STADI - ALBAY ALPAT CAD.,3865.2413698154314,Düşük
KEMALPAŞA,,38.48103434825,3517-032-03,6,ULUCAK MUSTAFA KEMAL ATATÜRK,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.353330152683,NECDET BÜKEY CAD. VE 200/1 SOKAK KESİŞİMİ,2205.20669350548,Düşük
KEMALPAŞA,,38.414305301626,3517-026-03,6,BAĞYURDU KAZIMPAŞA,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.635128510754,EBE EMİNE ÖZKAN SOKAK,2327.166026868013,Düşük
TORBALI,,38.162406454876,3528-011-03,9,CUMHURİYET,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.348603786685,2026,556.294683996838,Orta
GAZİEMİR,,38.307704790441,3513-014-03,15,SEVGİ,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.140904116256,GÜVEN PARKI - 667 SOKAK VE 669 SOKAK ARASI,3427.089851458978,Düşük
GAZİEMİR,,38.329437656737,3513-012-03,15,IRMAK,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.120816180188,ÜÇ FİDAN PARKI - EVKA-7 YOLU SOKAK VE 38 SOKAK KESİŞİMİ,2613.02132366004,Düşük
BAYINDIR,,38.216292420396,3504-048-03,7,SADIKPAŞA,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.642132981306,NECMETTİN ERBAKAN PARKI - AĞUSTOSLU SOKAK,3348.239608565521,Düşük
URLA,,38.325622294508,3529-013-03,18,HACI İSA,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.764622973682,ÇELEN SOKAK ŞEHİT POLİS HÜSEYİN KESKİNOĞLU PARKI,1486.2485782433437,Düşük
URLA,,38.369712153062,3529-008-03,18,ÇAMLIÇAY,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.845303491755,5168 SK.5172 SK.KESİŞİMİ(ZEYTİN ALANI YENİPARK),5202.477913576384,Güvenli
BAYRAKLI,,38.479388880971,3530-021-03,11,SOĞUKKUYU,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.121411923889,1844/7,3015.8179135339747,Düşük
SELÇUK,,37.956213879038,3526-013-03,10,ZAFER,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.375198507305,ZAFER MAHALLESİ 3032 SOKAK NO:10,2455.512011712774,Düşük
KINIK,,39.091095890547,3518-031-03,996,POYRACIK,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.344797038331,ATATÜRK PARKI - İĞDECİK CAD.,5212.378623126748,Güvenli
KINIK,,39.084709088211,3518-029-03,996,OSMANİYE,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.378766638948,DELEZ YAŞAM VADİSİ -DELEZ YOLU SOKAK,5621.654511841028,Güvenli
KINIK,,39.091881704897,3518-016-03,996,FATİH,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.389439011506,FATİH MAH. PARKI - LALE SOKAK,4480.949872779587,Düşük
KARABAĞLAR,,38.389598173582,3531-053-03,19,ESENTEPE,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.0727102384,14/4,3342.9507577199074,Düşük
ÖDEMİŞ,,38.231282030128,3524-099-03,998,ZAFER,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,28.003973935527,1347,310.385203874148,Yüksek
ÖDEMİŞ,,38.223522035139,3524-089-03,998,ÜÇ EYLÜL,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.965041138747,KIBRIS CADDESİ PARK,715.1137035981244,Orta
ÖDEMİŞ,,38.242482952231,3524-080-03,998,SÜLEYMAN DEMİREL,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.983174021807,1020,319.99847653858944,Yüksek
KARABAĞLAR,,38.393196271812,3531-022-03,19,FAHRETTİN ALTAY,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.069152330603,2/3,2867.617985385785,Düşük
ÖDEMİŞ,,38.22883502194,3524-005-03,998,ATATÜRK,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.98163904852,BAŞOĞLU SOKAK PARK,828.436945756175,Orta
KARABAĞLAR,,38.386924374518,3531-006-03,19,AŞIK VEYSEL,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.135924008359,5942 SOKAK VE 5944 SOKAK KESİŞİMİ,3861.2652223453774,Düşük
ÖDEMİŞ,,38.234967991973,3524-003-03,998,ANAFARTALAR,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.983830028905,ÖZEN SOKAK PAZAR ALANI,961.3989896244364,Orta
KARABAĞLAR,,38.381832554122,3531-003-03,19,ALİ FUAT CEBESOY,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.106675262516,9528 SOKAK,3610.5813050573165,Düşük
KEMALPAŞA,,38.440611334646,3517-029-03,6,KIZILÜZÜM,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.367597764837,KIZILÜZÜM KÖY YOLU KÜME EVLERİ NO:13 KIZIL ÜZÜM İLKÖĞRETİM OKUKLU,1604.0816271239305,Düşük
KONAK,,38.40571416261,3520-079-03,21,MURAT REİS,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.112029153911,MEHMET YÜCE SONKURT PARKI - ŞÜKRÜ SARAÇOĞLU CADDESİ,6216.69378183238,Güvenli
MENDERES,,38.246681105538,3521-008-03,13,CÜNEYTBEY,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.136890239679,ÖZTÜRKLER,2210.8019483508897,Düşük
FOÇA,,38.662009642647,3512-015-03,4,YENİBAĞARASI,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.839999999451,1003,953.9172828160077,Orta
FOÇA,,38.747709224774,3512-014-03,4,MUSTAFA KEMAL ATATÜRK,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.857299761996,HALİDE EDİP ADIVAR CADDESİ VE BARBOROS CADDESİ KESİŞİMİ,5870.7908311335295,Güvenli
MENDERES,,38.046735075666,3521-041-03,13,ORTA,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.059305966651,29 EKİM,8316.282568390472,Güvenli
GAZİEMİR,,38.341375617571,3513-004-03,15,BEYAZEVLER,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.142439052279,BEYAZ EVLER PARKI 2 - 544/1 SOKAK VE 516 SOKAK ARASI,417.4229587126174,Yüksek
SEFERİHİSAR,,38.196975051223,3525-004-03,12,CAMİKEBİR,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.841799812246,32,1921.4032151412164,Düşük
KONAK,,38.435160045399,3520-010-03,21,MİMAR SİNAN,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.148183067754,1434,5448.6203296567455,Güvenli
MENDERES,,38.255021070082,3521-038-03,13,MİTHATPAŞA,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.144921184829,537,1358.197488540746,Düşük
GAZİEMİR,,38.29117691394,3513-002-03,15,ATATÜRK,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.176138967759,SARNIÇ FUTBOL SAHASI - 1046 SOKAK,992.5857981394145,Orta
KARŞIYAKA,,38.468632930891,3516-010-03,20,DEMİRKÖPRÜ,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.097402903675,6179,795.8985279537155,Orta
URLA,,38.362114166911,3529-017-03,18,KALABAK,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.821509624523,3048 SOKAK 3037 SOKAK KESİŞİMİ,2963.429963722632,Düşük
URLA,,38.306717311511,3529-014-03,18,İÇMELER,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.691003377682,1035,5246.405758798992,Güvenli
URLA,,38.352215190888,3529-002-03,18,ATATÜRK,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.796902765424,2220,549.5352736572283,Orta
KINIK,,39.080277041248,3518-035-03,996,YAYAKENT,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.31149197074,YAYAKENT PARKI - ENGİN SOKAK,5974.915420858338,Güvenli
SELÇUK,,37.960175704173,3526-010-03,10,İSA BEY,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.372518407644,ATATÜRK CAD.,1959.7221425705716,Düşük
SELÇUK,,37.946380593999,3526-001-03,10,14 MAYIS,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.377398694347,4044 SOKAK,3544.9925131753125,Düşük
KEMALPAŞA,,38.387386997656,3517-049-03,6,YUKARIKIZILCA MERKEZ,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.500556358076,ULU ÖNDER ATATÜRK CAD.,4614.179475545537,Düşük
TORBALI,,38.239312279389,3528-027-03,9,İNÖNÜ,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.268798588804,İNÖNÜ MAHALLESİ 144 SOKAK,1233.4092011848654,Düşük
TORBALI,,38.153312825054,3528-022-03,9,ERTUĞRUL,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.362398257214,ERUĞRUL MAHALLESİ 3043 SOKAK,1130.8222423823563,Düşük
DİKİLİ,,39.167674869197,3511-024-03,995,SALİHLER,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.809637942127,"HALK EĞİTİMCİLER SİTESİ ÖNÜ, 4 SOKAK",870.8429278493701,Orta
SEFERİHİSAR,,38.066539796966,3525-001-03,12,ATATÜRK,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.89563776541,KUŞADASI SEFERİHİSAR YOLU,160.13449977912998,Çok Yüksek
BALÇOVA,,38.390289282336,3503-003-03,14,EĞİTİM,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.064999357138,MOLLA GÜRANİ,2757.1677175319055,Düşük
BUCA,,38.365546510844,3508-015-03,8,ÇAMLIPINAR,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.16101691872,293/31 SOKAK,1294.618983708336,Düşük
ÖDEMİŞ,,38.231407000604,3524-045-03,998,İNÖNÜ,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.972955088232,LİSE CADDESİ OKUL ALANI,965.7601761103776,Orta
ÖDEMİŞ,,38.226978030463,3524-020-03,998,CUMHURİYET,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.980503057105,ALTINORDU SOKAK OKUL ALANI,723.4300990046244,Orta
KEMALPAŞA,,38.408694722805,3517-002-03,6,ÖREN 75.YIL CUMHURİYET,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.592462700025,JAPON SOKAK,5980.428438434596,Güvenli
KEMALPAŞA,,38.415980714379,3517-043-03,6,BAĞYURDU YENİ,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.632418911865,GARDELYA SOKAK,2439.7790323048994,Düşük
KONAK,,38.397716588202,3520-040-03,21,GÜNEŞLİ,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.131675400636,MUAMMER YAŞAR BOSTANCI PARKI - HALİDE EDİP ADIVAR CAD.,5108.650137134553,Güvenli
KARŞIYAKA,,38.462054965867,3516-004-03,20,BAHARİYE,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.11734297319,1872,1932.937847110106,Düşük
NARLIDERE,,38.392911243248,3523-004-03,5,ÇAMTEPE,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.008615686324,ULUDAĞ,2334.2133215672725,Düşük
BORNOVA,,38.434340219728,3507-042-03,2,YEŞİLOVA,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.209038595837,4088 SOKAK VE 4049/4 SOKAK KESİŞİMİ,1423.4748658449623,Düşük
BUCA,,38.370546321793,3508-033-03,8,KURUÇEŞME,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.188796244868,AHMET PİRİŞTİNA BULVARI VE 203/28 SOKAK ARASI,1915.7435488143938,Düşük
BUCA,,38.371731408774,3508-002-03,8,ADATEPE,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.200527245387,DOKUZ EYLÜL ÜNİVERSİTESİ TINAZTEPE YERLEŞKESİ (KÜTÜPHANE BİNASI YANI FUTBOL SAHASI),2588.2596419313018,Düşük
ÇİĞLİ,,38.50851467283,3510-018-03,16,İZKENT,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.066324147997,8843,955.919839074632,Orta
KARABURUN,,38.500010216625,3515-010-03,1000,MORDOĞAN,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.609223437613,ÇATALKAYA KÜME EVLER,2425.851522185786,Düşük
KARABAĞLAR,,38.371760448844,3531-056-03,19,YUNUS EMRE,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.132253052629,YUNUS EMRE PAZAR YERİ,2637.2798249998787,Düşük
ÇİĞLİ,,38.502615714142,3510-026-03,16,YAKAKENT,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.07668210616,YAKAKENT MAH. 8172 SK. KEMAL HADIMLI ORTAOKULU NO: 99 ÇİĞLİ / İZMİR,1689.181007311211,Düşük
ÇİĞLİ,,38.493169762976,3510-022-03,16,MALTEPE,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.077045120868,MALTEPE MAH. 8114/1 SK. TEĞMEN ALİ RIZA AKINCI LİSESİ BLOK NO: 2/1 ÇİĞLİ / İZMİR,2702.04074933643,Düşük
ÇİĞLİ,,38.502424700722,3510-010-03,16,EGEKENT,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.063061173993,8820/2,1684.9719533253528,Düşük
MENEMEN,,38.558352261317,3522-002-03,17,30 AĞUSTOS,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.045823488358,7115,985.3211706069625,Orta
KEMALPAŞA,,38.426895695517,3517-031-03,6,MEHMET AKİF ERSOY,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.428849145084,KİRAZLI CAD. VE 244/1 SOKAK KESİŞİMİ,3660.655025961531,Düşük
KEMALPAŞA,,38.482878110537,3517-024-03,6,ULUCAK İSTİKLAL,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.361430726342,MUSTAFA İSMET İNÖNÜ,2883.4877739468716,Düşük
NARLIDERE,,38.380412989242,3523-008-03,5,LİMANREİS,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.926252633829,BAŞAK,9595.982741715694,Güvenli
KARABAĞLAR,,38.389521339706,3531-031-03,19,KAZIM KARABEKİR,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.115696104255,9022 SOKAK VE 9184 SOKAK ARASI,4714.061051939925,Düşük
BORNOVA,,38.429585207989,3507-038-03,2,TUNA,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.188816672646,FUTBOL SAHASI - 5501 SOKAK VE 5639 SOKAK KESİŞİMİ,1941.601923145883,Düşük
MENEMEN,,38.600162031115,3522-058-03,17,UĞUR MUMCU,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.088281773256,1265,1532.269006291977,Düşük
KARŞIYAKA,,38.487193427304,3516-015-03,20,İNÖNÜ,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.09109227894,ŞEHİT PİLOT ÜSTEĞMEN OSMAN ONUR ÖZKAYA,2850.5504861806385,Düşük
KEMALPAŞA,,38.432827593371,3517-018-03,6,GÖKÇEYURT,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.683960213418,GÖKÇEYURT KÖY YOLU,2405.882463369202,Düşük
BAYINDIR,,38.160213162257,3504-047-03,7,PINARLI,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.746296317579,ÇAYIR İLKOKULU,535.8989892784176,Orta
ÇEŞME,,38.327329805148,3509-004-03,1001,ALTINYUNUS,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.341571097134,3400 SOKAK VE 3409 SOKAK KESİŞİMİ,6260.480853454863,Güvenli
MENEMEN,,38.686949720645,3522-024-03,17,FATİH,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.029278022455,5 SOKAK,1627.2511774998788,Düşük
BUCA,,38.372493493362,3508-045-03,8,YILDIZ,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.178552819288,242/16,1967.3234390405655,Düşük
BUCA,,38.366278493432,3508-022-03,8,GÖKSU,,3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.147399985201,679/27 SOKAK,1360.7397109600797,Düşük
